id,age,gender,income,logincome,debt,love,nocheating,money,paypercent,logpaypercent
1528,20,female,16028.26784,9.682109183,yesdebt,10,10,7,47,3.850147602
1529,27,male,22734.03635,10.03161848,nodebt,10,10,10,44,3.784189634
1530,21,male,25938.88963,10.16349865,yesdebt,1,10,3,51,3.931825633
1531,26,female,11165.93777,9.320623153,yesdebt,5,10,1,19,2.944438979
1532,25,male,28218.95314,10.24774913,nodebt,2,5,10,59,4.077537444
1533,26,female,13833.71365,9.53486391,yesdebt,10,3,7,32,3.465735903
1534,19,female,12334.2732,9.420137106,yesdebt,1,8,3,38,3.63758616
1535,24,female,4149.946518,8.330850726,nodebt,9,10,1,18,2.890371758
1536,27,male,6665.629777,8.804719718,yesdebt,9,10,8,100,4.605170186
1537,26,male,14258.82186,9.565131072,yesdebt,9,10,4,84,4.430816799
1538,27,male,16755.72075,9.726495016,yesdebt,10,10,9,24,3.17805383
1539,26,female,7162.558518,8.876622531,nodebt,10,10,5,52,3.951243719
1540,25,female,23841.42961,10.07918009,yesdebt,10,5,7,47,3.850147602
1541,19,male,25197.60892,10.13450438,nodebt,10,10,1,83,4.418840608
1542,18,male,1502.7505,NA,nodebt,10,8,9,8,2.079441542
1543,23,male,9293.647095,9.137086338,nodebt,10,1,1,12,2.48490665
1544,20,male,20759.06872,9.940738477,yesdebt,10,5,8,60,4.094344562
1545,20,female,22733.4936,10.03159461,yesdebt,10,7,9,56,4.025351691
1546,18,female,16576.15225,9.71572033,nodebt,10,5,9,91,4.510859507
1547,26,male,14101.00437,9.554001306,yesdebt,10,10,5,66,4.189654742
1548,23,male,15496.08651,9.648342788,nodebt,10,10,9,32,3.465735903
1549,23,female,18598.09078,9.830814208,yesdebt,10,2,5,44,3.784189634
1550,25,male,16527.78828,9.712798381,yesdebt,6,10,1,14,2.63905733
1551,20,male,41391.11116,10.63082143,nodebt,9,6,1,95,4.553876892
1552,26,male,8979.052795,9.102649676,yesdebt,10,10,8,27,3.295836866
1553,24,male,9572.870772,9.166688416,nodebt,10,6,2,6,1.791759469
1554,23,female,20408.18022,9.92369109,nodebt,4,7,2,15,2.708050201
1555,19,male,23934.58889,10.08307993,nodebt,10,10,9,73,4.290459441
1556,20,female,15811.21673,9.668474887,nodebt,10,10,5,26,3.258096538
1557,24,male,15572.09195,9.653235613,nodebt,10,10,4,58,4.060443011
1558,26,female,13886.77699,9.538692371,yesdebt,2,10,2,28,3.33220451
1559,25,female,24953.9023,10.12478549,nodebt,4,10,8,96,4.564348191
1560,23,male,11859.20961,9.380860027,nodebt,10,2,5,47,3.850147602
1561,18,male,12547.79282,9.437300058,nodebt,10,10,6,98,4.584967479
1562,20,female,24306.37833,10.09849408,yesdebt,10,1,3,90,4.49980967
1563,22,female,24505.55367,10.10665505,nodebt,10,2,8,48,3.871201011
1564,25,male,12450.71926,9.429533672,yesdebt,10,10,3,86,4.454347296
1565,24,female,12143.3446,9.404536529,yesdebt,9,10,10,4,1.386294361
1566,26,male,27228.17944,10.21200772,nodebt,7,9,1,77,4.343805422
1567,26,female,25695.0495,10.15405363,nodebt,1,5,5,96,4.564348191
1568,22,male,24319.92672,10.09905132,yesdebt,10,10,6,24,3.17805383
1569,26,male,9305.391568,9.13834925,yesdebt,4,9,9,89,4.48863637
1570,23,male,4095.014926,8.317525641,nodebt,4,10,10,32,3.465735903
1571,27,female,22637.93439,10.02738229,nodebt,10,10,5,66,4.189654742
1572,22,female,16089.85863,9.685944454,yesdebt,9,10,5,78,4.356708827
1573,22,male,25143.0121,10.13233529,nodebt,1,10,10,74,4.304065093
1574,26,female,4651.285421,8.444898895,yesdebt,10,5,5,55,4.007333185
1575,27,male,29806.45496,10.30248026,yesdebt,1,10,3,7,1.945910149
1576,18,female,12387.61954,9.424452828,nodebt,10,6,3,100,4.605170186
1577,25,male,13837.07758,9.535107049,nodebt,8,10,10,3,1.098612289
1578,27,female,17083.04429,9.745841689,yesdebt,8,7,5,8,2.079441542
1579,19,female,9767.395466,9.186805125,nodebt,10,10,7,50,3.912023005
1580,20,female,16523.86133,9.712560757,yesdebt,5,10,2,38,3.63758616
1581,25,female,9867.986163,9.197051075,nodebt,10,10,8,98,4.584967479
1582,20,male,16780.64427,9.727981374,nodebt,9,4,4,70,4.248495242
1583,26,female,7927.993499,8.978155256,nodebt,10,8,9,66,4.189654742
1584,26,male,8647.644256,9.065042222,nodebt,10,10,3,36,3.583518938
1585,21,female,21439.60756,9.972995311,nodebt,6,6,10,18,2.890371758
1586,19,female,32577.60603,10.3913804,yesdebt,10,10,9,83,4.418840608
1587,23,female,12746.19737,9.45298826,nodebt,2,10,3,77,4.343805422
1588,27,female,9411.140738,9.149649451,yesdebt,2,10,2,20,2.995732274
1589,26,male,22644.87674,10.02768891,yesdebt,9,3,5,95,4.553876892
1590,22,female,12862.7616,9.462091718,yesdebt,10,10,4,59,4.077537444
1591,18,male,20483.30712,9.927365547,nodebt,10,10,1,61,4.110873864
1592,24,male,1972.176402,7.586892985,nodebt,9,6,10,99,4.59511985
1593,24,male,19095.26585,9.857195722,yesdebt,6,3,6,48,3.871201011
1594,21,male,31936.11217,10.37149269,yesdebt,10,10,1,6,1.791759469
1595,26,female,16883.13521,9.734070486,yesdebt,10,10,9,60,4.094344562
1596,24,male,25120.44063,10.13143716,yesdebt,5,7,4,81,4.394449155
1597,20,female,15828.73848,9.669582458,yesdebt,10,10,9,3,1.098612289
1598,22,male,22835.97248,10.03609231,nodebt,10,6,6,39,3.663561646
1599,26,female,12003.52748,9.392955842,nodebt,10,8,4,8,2.079441542
1600,26,female,11659.07432,9.363840068,nodebt,10,6,2,90,4.49980967
1601,19,female,18367.30941,9.818327701,yesdebt,10,10,8,39,3.663561646
1602,24,female,18907.39359,9.84730832,nodebt,10,10,1,56,4.025351691
1603,25,female,25049.00454,10.12858937,nodebt,10,10,10,7,1.945910149
1604,21,female,22581.9258,10.02490512,yesdebt,1,10,2,7,1.945910149
1605,20,male,9087.113388,9.114612578,yesdebt,10,10,5,27,3.295836866
1606,18,female,12609.96478,9.442242636,yesdebt,10,10,9,79,4.369447852
1607,18,male,13384.44302,9.501848343,yesdebt,7,10,7,48,3.871201011
1608,20,female,20181.41527,9.912517424,yesdebt,5,10,6,24,3.17805383
1609,22,male,3662.032275,8.205773539,yesdebt,6,7,3,41,3.713572067
1610,23,male,22940.27249,10.04064927,yesdebt,4,10,3,89,4.48863637
1611,18,female,15308.58466,9.636169039,yesdebt,1,5,3,13,2.564949357
1612,20,female,16018.80984,9.681518926,nodebt,5,10,7,35,3.555348061
1613,24,female,21012.28914,9.952862743,yesdebt,10,10,3,54,3.988984047
1614,22,male,14497.50295,9.581731703,nodebt,10,5,9,11,2.397895273
1615,19,female,9378.950763,9.146223177,yesdebt,10,10,3,67,4.204692619
1616,24,female,9243.511418,9.131677116,nodebt,1,1,1,7,1.945910149
1617,26,female,10577.69937,9.266503231,nodebt,10,3,5,89,4.48863637
1618,25,male,17260.97177,9.756203265,yesdebt,10,5,7,24,3.17805383
1619,19,male,3618.184514,8.193727664,yesdebt,4,10,8,50,3.912023005
1620,24,male,4893.213193,8.495604461,yesdebt,1,10,1,66,4.189654742
1621,24,male,22023.08001,9.999846274,nodebt,10,1,5,91,4.510859507
1622,21,male,8937.622859,9.098024933,yesdebt,7,9,9,97,4.574710979
1623,27,female,11559.85871,9.35529392,yesdebt,3,2,8,82,4.406719247
1624,25,female,32777.16904,10.39748749,nodebt,10,10,3,36,3.583518938
1625,27,female,11752.96873,9.371861145,nodebt,10,10,1,53,3.970291914
1626,20,male,11940.18278,9.387664695,yesdebt,10,10,6,26,3.258096538
1627,21,female,19245.53053,9.865034133,yesdebt,10,10,9,97,4.574710979
1628,19,male,21702.58673,9.985186737,yesdebt,10,10,2,41,3.713572067
1629,27,male,21365.85444,9.96954934,yesdebt,10,7,2,41,3.713572067
1630,27,male,36551.56136,10.50647918,nodebt,3,1,7,55,4.007333185
1631,21,male,31482.79436,10.35719646,yesdebt,10,10,7,1,0
1632,25,male,24927.45311,10.12372501,nodebt,10,4,1,52,3.951243719
1633,22,male,4767.799856,8.469640231,nodebt,10,9,8,30,3.401197382
1634,23,male,12720.57559,9.450976087,nodebt,10,10,4,81,4.394449155
1635,23,male,1587.119354,NA,nodebt,9,3,6,14,2.63905733
1636,26,female,3826.227871,8.249634707,yesdebt,10,10,2,19,2.944438979
1637,23,female,16931.89195,9.73695422,nodebt,10,10,2,70,4.248495242
1638,24,female,18719.57497,9.837325045,nodebt,10,10,8,6,1.791759469
1639,21,female,6543.904501,8.786289285,nodebt,5,8,6,46,3.828641396
1640,27,female,11761.56449,9.372592248,nodebt,10,10,1,8,2.079441542
1641,22,female,27415.97161,10.21888103,yesdebt,10,9,3,9,2.197224577
1642,18,female,15157.50188,9.626250862,nodebt,10,4,2,86,4.454347296
1643,27,male,24633.73439,10.1118721,nodebt,9,10,1,90,4.49980967
1644,20,female,19009.05132,9.85267053,yesdebt,2,6,10,15,2.708050201
1645,27,female,12499.85553,9.433472365,nodebt,3,1,4,28,3.33220451
1646,19,male,8768.858961,9.07896197,nodebt,5,10,5,91,4.510859507
1647,26,male,18859.67829,9.844781498,nodebt,7,9,8,99,4.59511985
1648,21,male,9913.267196,9.20162926,yesdebt,10,10,10,64,4.158883083
1649,22,female,14342.11304,9.570955456,yesdebt,10,10,6,98,4.584967479
1650,25,female,17514.93926,9.770809468,nodebt,10,10,8,49,3.891820298
1651,19,male,14449.67373,9.578427114,yesdebt,8,10,5,2,0.693147181
1652,23,female,7332.446989,8.900064571,nodebt,10,7,10,74,4.304065093
1653,27,female,6319.641402,8.751417745,nodebt,10,10,6,85,4.442651256
1654,20,female,17506.75323,9.770341984,yesdebt,10,10,6,40,3.688879454
1655,25,female,20109.67739,9.908956441,nodebt,10,10,2,90,4.49980967
1656,24,male,17482.39945,9.768949908,nodebt,10,3,1,100,4.605170186
1657,20,female,19088.48742,9.856840679,yesdebt,2,10,8,50,3.912023005
1658,23,male,6146.666095,8.723665115,nodebt,6,9,6,35,3.555348061
1659,25,male,12794.0562,9.456735983,nodebt,10,10,2,53,3.970291914
1660,26,male,21011.97321,9.952847707,yesdebt,10,3,9,99,4.59511985
1661,24,male,26283.82231,10.17670891,nodebt,10,9,8,56,4.025351691
1662,27,female,7611.283702,8.937387123,nodebt,2,5,10,38,3.63758616
1663,20,male,1724.189047,7.452512101,nodebt,6,5,1,23,3.135494216
1664,20,female,15914.43295,9.674981709,nodebt,1,10,1,3,1.098612289
1665,20,male,17900.07506,9.792560185,nodebt,9,10,9,80,4.382026635
1666,24,female,22197.56646,10.00773794,nodebt,6,10,1,33,3.496507561
1667,18,female,26642.00726,10.19024447,yesdebt,10,8,7,78,4.356708827
1668,21,female,14554.47676,9.585653907,yesdebt,8,8,7,67,4.204692619
1669,19,male,4257.573976,8.356454788,nodebt,10,1,1,30,3.401197382
1670,20,female,2234.261259,7.71166592,nodebt,7,1,9,98,4.584967479
1671,19,female,1738.10857,7.460552772,nodebt,6,1,5,20,2.995732274
1672,27,male,14736.33242,9.598071316,yesdebt,10,2,3,41,3.713572067
1673,24,male,18213.20302,9.80990205,yesdebt,10,1,10,27,3.295836866
1674,18,male,9849.118752,9.195137263,nodebt,10,5,3,51,3.931825633
1675,20,male,25584.86013,10.14975605,nodebt,7,10,7,29,3.36729583
1676,21,male,19533.5654,9.879889567,nodebt,1,10,2,60,4.094344562
1677,21,female,13111.2523,9.481226095,nodebt,10,10,2,51,3.931825633
1678,22,female,20496.29933,9.927999628,yesdebt,2,7,3,59,4.077537444
1679,21,female,18615.09738,9.831728218,nodebt,4,10,2,65,4.17438727
1680,23,female,12207.30607,9.409789909,yesdebt,10,1,7,94,4.543294782
1681,24,male,18760.24519,9.839495292,yesdebt,10,3,5,99,4.59511985
1682,19,male,25380.67637,10.14174339,nodebt,10,10,6,50,3.912023005
1683,25,female,21516.27892,9.976565087,yesdebt,10,9,10,49,3.891820298
1684,21,female,19884.0731,9.897674344,yesdebt,10,10,10,99,4.59511985
1685,18,male,10945.60885,9.300693636,yesdebt,8,10,4,99,4.59511985
1686,20,male,16364.99813,9.702900073,yesdebt,1,10,4,33,3.496507561
1687,26,male,6576.072501,8.791192962,yesdebt,10,10,10,75,4.317488114
1688,22,female,17812.07602,9.787631935,nodebt,6,4,6,94,4.543294782
1689,24,male,11663.8807,9.364252226,yesdebt,2,10,3,60,4.094344562
1690,26,female,8361.255462,9.03136387,yesdebt,7,10,6,92,4.521788577
1691,22,female,7728.321259,8.952646946,nodebt,9,10,4,38,3.63758616
1692,23,male,15473.53383,9.646886349,nodebt,10,4,9,21,3.044522438
1693,21,female,13185.93417,9.486905947,yesdebt,7,10,6,14,2.63905733
1694,19,male,8058.568499,8.994491214,nodebt,9,10,6,18,2.890371758
1695,23,female,15590.83774,9.654438696,yesdebt,10,10,3,67,4.204692619
1696,21,female,28836.9291,10.26941211,nodebt,10,10,4,81,4.394449155
1697,18,female,28977.83028,10.27428634,nodebt,1,10,3,59,4.077537444
1698,19,male,9115.48435,9.117729823,nodebt,10,1,5,16,2.772588722
1699,25,male,9697.287116,9.179601447,yesdebt,10,5,3,28,3.33220451
1700,19,female,15527.62101,9.650375717,yesdebt,10,8,3,55,4.007333185
1701,20,male,12291.49779,9.416663066,yesdebt,9,10,1,30,3.401197382
1702,22,male,29313.20992,10.28579354,nodebt,10,9,8,63,4.143134726
1703,26,female,18957.24614,9.849941519,yesdebt,10,10,10,8,2.079441542
1704,19,male,19548.31736,9.880644493,nodebt,10,10,8,79,4.369447852
1705,21,male,19562.61104,9.881375423,yesdebt,1,10,5,73,4.290459441
1706,18,male,12664.36644,9.446547536,yesdebt,10,2,4,3,1.098612289
1707,24,male,21666.55053,9.9835249,nodebt,5,10,8,24,3.17805383
1708,27,male,4036.649679,8.30317034,nodebt,9,1,8,25,3.218875825
1709,22,male,14958.62892,9.613043597,yesdebt,10,1,9,59,4.077537444
1710,18,female,25629.03047,10.15148099,nodebt,4,10,4,49,3.891820298
1711,25,female,1616.655734,6.424310901,nodebt,7,10,3,64,4.158883083
1712,25,male,6696.215783,8.809297837,nodebt,10,1,6,13,2.564949357
1713,24,male,6059.342421,8.709356562,yesdebt,10,4,9,67,4.204692619
1714,20,female,20853.62182,9.945282921,nodebt,10,10,3,51,3.931825633
1715,22,female,14823.63427,9.603978096,yesdebt,10,10,2,33,3.496507561
1716,18,female,12964.0755,9.469937388,nodebt,10,2,6,43,3.761200116
1717,24,female,20878.62801,9.946481332,yesdebt,10,10,6,18,2.890371758
1718,26,male,1474.239853,6.161713212,nodebt,10,10,1,73,4.290459441
1719,24,female,22412.9668,10.01739495,yesdebt,10,10,3,79,4.369447852
1720,18,male,11098.60768,9.314574945,yesdebt,2,1,9,20,2.995732274
1721,24,female,18004.91397,9.798399998,nodebt,10,3,3,73,4.290459441
1722,24,female,23039.70123,10.04497415,nodebt,10,10,5,75,4.317488114
1723,20,female,9778.169623,9.18790759,nodebt,10,10,9,60,4.094344562
1724,18,male,28713.37105,10.26511818,yesdebt,10,1,10,30,3.401197382
1725,18,male,13660.92565,9.522294894,nodebt,3,9,9,80,4.382026635
1726,23,female,21491.39737,9.975408012,yesdebt,10,10,5,35,3.555348061
1727,22,female,2008.767261,7.60527651,nodebt,2,10,1,96,4.564348191
1728,21,male,8024.770438,8.990288342,nodebt,10,9,8,17,2.833213344
1729,21,male,14284.4987,9.566930222,yesdebt,5,2,7,62,4.127134385
1730,24,female,22572.90853,10.02450573,yesdebt,10,10,8,29,3.36729583
1731,23,male,15860.7675,9.671603886,nodebt,8,10,3,32,3.465735903
1732,19,male,3705.839479,8.217665092,nodebt,10,10,2,49,3.891820298
1733,26,female,19524.46903,9.87942378,nodebt,10,10,4,64,4.158883083
1734,27,female,16906.90451,9.735477368,nodebt,10,10,9,21,3.044522438
1735,19,female,23259.85935,10.05448438,nodebt,10,10,10,76,4.33073334
1736,22,female,14042.64855,9.549854303,yesdebt,7,10,1,38,3.63758616
1737,25,female,32594.95094,10.39191268,nodebt,10,6,6,94,4.543294782
1738,24,female,6117.059641,8.718836809,nodebt,10,9,4,2,0.693147181
1739,18,male,19876.76197,9.897306588,nodebt,10,7,8,7,1.945910149
1740,25,male,27919.80512,10.23709158,nodebt,3,10,8,69,4.234106505
1741,20,male,11334.11386,9.335572383,yesdebt,5,8,3,45,3.80666249
1742,19,male,20161.10225,9.911510396,yesdebt,9,10,10,29,3.36729583
1743,23,male,17837.39051,9.789052123,yesdebt,10,10,3,2,0.693147181
1744,24,male,11873.35796,9.382052342,nodebt,3,9,9,17,2.833213344
1745,20,male,28303.70485,10.25074799,yesdebt,10,3,5,19,2.944438979
1746,20,female,12804.36193,9.457541167,yesdebt,6,4,1,52,3.951243719
1747,19,female,8567.806144,9.055766986,nodebt,10,10,8,27,3.295836866
1748,22,female,1277.19359,NA,nodebt,10,10,7,45,3.80666249
1749,23,male,22320.24153,10.01324924,yesdebt,3,10,6,3,1.098612289
1750,26,female,5065.202596,8.530149415,yesdebt,6,2,7,35,3.555348061
1751,20,male,19624.82475,9.884550612,nodebt,10,7,6,95,4.553876892
1752,19,female,18429.83879,9.821726303,yesdebt,10,10,10,98,4.584967479
1753,23,male,4556.46776,NA,yesdebt,10,10,9,19,2.944438979
1754,27,male,16028.87108,9.682146818,yesdebt,10,5,10,14,2.63905733
1755,18,male,15660.75729,9.658913327,nodebt,10,1,9,20,2.995732274
1756,22,male,21215.30489,9.962478129,yesdebt,10,8,3,19,2.944438979
1757,21,female,7734.745423,8.95347785,yesdebt,10,10,9,17,2.833213344
1758,19,female,25107.05317,10.13090409,yesdebt,10,10,5,96,4.564348191
1759,20,male,23344.25406,10.05810615,yesdebt,2,10,4,63,4.143134726
1760,23,female,33820.88055,10.42883366,nodebt,10,10,4,51,3.931825633
1761,27,female,26709.83926,10.19278729,yesdebt,10,5,8,57,4.043051268
1762,23,male,8286.368027,9.022367037,nodebt,3,3,8,5,1.609437912
1763,26,female,15584.93615,9.654060096,yesdebt,10,10,3,49,3.891820298
1764,27,female,10630.27184,9.271461044,yesdebt,10,10,4,27,3.295836866
1765,27,female,3279.553437,8.095462545,nodebt,10,8,4,28,3.33220451
1766,20,male,1153.687215,5.034919464,nodebt,10,3,2,19,2.944438979
1767,20,male,14877.96046,9.607636233,yesdebt,10,4,7,44,3.784189634
1768,23,male,5552.25742,8.621959866,yesdebt,10,4,5,10,2.302585093
1769,25,male,17660.09432,9.779062815,yesdebt,5,10,8,42,3.737669618
1770,18,female,21469.26818,9.974377804,yesdebt,2,10,8,81,4.394449155
1771,21,female,24893.15199,10.12234802,yesdebt,10,10,7,44,3.784189634
1772,18,male,12955.85726,9.469303263,nodebt,10,8,6,94,4.543294782
1773,19,female,23856.80237,10.07982467,nodebt,10,10,1,55,4.007333185
1774,24,male,24073.50231,10.08886703,yesdebt,6,1,2,55,4.007333185
1775,21,female,18006.64208,9.798495973,yesdebt,2,10,5,20,2.995732274
1776,22,female,10653.39985,9.273634355,nodebt,2,10,2,46,3.828641396
1777,24,male,22622.81031,10.02671398,yesdebt,10,1,6,27,3.295836866
1778,22,male,1084.28252,4.434174491,yesdebt,10,10,4,79,4.369447852
1779,21,female,25710.28832,10.15464651,yesdebt,10,4,8,47,3.850147602
1780,18,female,24965.87945,10.12526535,nodebt,10,10,10,86,4.454347296
1781,21,male,14082.55956,9.5526924,yesdebt,5,5,3,68,4.219507705
1782,24,male,17028.52637,9.742645239,nodebt,10,10,7,52,3.951243719
1783,21,female,1017.307954,6.924915157,nodebt,10,8,5,45,3.80666249
1784,19,male,9531.204669,9.162326397,nodebt,5,10,4,60,4.094344562
1785,25,female,11348.46494,9.336837766,yesdebt,6,10,5,5,1.609437912
1786,19,female,29930.09014,10.30661961,nodebt,10,10,5,97,4.574710979
1787,26,female,3002.982851,8.007361357,nodebt,7,5,2,31,3.433987204
1788,22,male,7214.470499,8.88384408,yesdebt,10,10,2,44,3.784189634
1789,20,male,17115.6736,9.747749908,yesdebt,10,7,5,37,3.610917913
1790,19,female,17006.14027,9.74132975,yesdebt,10,2,1,67,4.204692619
1791,19,male,13267.9437,9.493106157,nodebt,4,10,5,26,3.258096538
1792,27,female,15366.58242,9.639950458,nodebt,10,10,4,60,4.094344562
1793,22,female,21217.14288,9.96256476,nodebt,1,5,9,60,4.094344562
1794,27,male,12466.64084,9.430811623,nodebt,10,2,10,55,4.007333185
1795,25,female,23651.69994,10.07119027,nodebt,5,10,5,27,3.295836866
1796,18,male,21237.44846,9.963521339,yesdebt,10,9,10,52,3.951243719
1797,20,male,28952.18935,10.27340111,yesdebt,7,10,1,91,4.510859507
1798,25,female,12878.43401,9.463309409,yesdebt,7,7,7,3,1.098612289
1799,26,male,6654.347595,8.803025694,nodebt,2,10,10,79,4.369447852
1800,22,female,16836.89869,9.731328108,nodebt,10,10,6,27,3.295836866
1801,26,male,22372.35775,10.01558145,nodebt,10,9,10,21,3.044522438
1802,23,male,26092.01165,10.16938448,nodebt,10,2,9,60,4.094344562
1803,21,male,30598.62845,10.32871047,nodebt,10,1,1,1,0
1804,27,female,1609.395038,NA,yesdebt,6,9,6,71,4.262679877
1805,24,male,11860.02464,9.38092875,nodebt,2,9,9,36,3.583518938
1806,21,female,25518.41717,10.14715571,yesdebt,5,2,7,59,4.077537444
1807,19,male,7190.887367,8.88056986,yesdebt,10,10,2,81,4.394449155
1808,26,female,12125.73569,9.403085389,nodebt,7,10,9,36,3.583518938
1809,26,female,5229.51395,8.562073618,yesdebt,10,10,8,95,4.553876892
1810,22,male,8472.853344,9.044622607,nodebt,10,4,4,5,1.609437912
1811,19,male,9245.314221,9.131872131,yesdebt,9,6,4,57,4.043051268
1812,23,female,8335.290185,9.02825361,nodebt,4,10,6,77,4.343805422
1813,20,male,19470.96959,9.876679896,nodebt,10,10,3,47,3.850147602
1814,26,female,1941.469642,NA,yesdebt,8,7,4,96,4.564348191
1815,18,male,14926.73506,9.610909184,nodebt,7,5,5,79,4.369447852
1816,23,male,26627.57209,10.1897025,yesdebt,10,8,3,7,1.945910149
1817,18,female,4117.209407,8.322930884,nodebt,10,4,9,86,4.454347296
1818,26,female,18742.38388,9.838542756,yesdebt,10,10,3,26,3.258096538
1819,27,female,5676.713925,8.64412781,nodebt,10,9,10,48,3.871201011
1820,21,male,12666.95084,9.446751585,nodebt,4,8,8,22,3.091042453
1821,24,male,16300.8203,9.698970711,nodebt,10,7,10,75,4.317488114
1822,22,female,22791.46097,10.03414123,yesdebt,9,10,9,91,4.510859507
1823,22,male,16887.70486,9.734341113,yesdebt,10,10,5,63,4.143134726
1824,24,female,9312.061499,9.139065774,nodebt,7,9,6,83,4.418840608
1825,19,female,21028.00528,9.953610413,nodebt,5,10,1,47,3.850147602
1826,21,male,2169.131826,7.682082286,yesdebt,4,10,2,37,3.610917913
1827,27,female,20894.03444,9.947218964,nodebt,10,10,4,16,2.772588722
1828,18,female,7165.656741,8.877054996,yesdebt,10,10,9,84,4.430816799
1829,19,male,5746.179044,8.656290399,yesdebt,10,8,9,52,3.951243719
1830,18,male,15863.58796,9.671781697,yesdebt,9,10,4,94,4.543294782
1831,24,female,1326.092144,NA,yesdebt,6,1,3,31,3.433987204
1832,20,male,9423.412832,9.150952598,yesdebt,10,10,8,57,4.043051268
1833,25,male,8430.398865,9.039599365,yesdebt,10,5,7,99,4.59511985
1834,27,male,6006.745032,8.700638289,nodebt,3,6,7,23,3.135494216
1835,26,female,16499.80227,9.711103676,yesdebt,3,10,2,39,3.663561646
1836,23,male,15860.78405,9.671604929,yesdebt,7,7,9,48,3.871201011
1837,21,male,19270.50682,9.866331062,yesdebt,10,5,4,21,3.044522438
1838,19,male,28779.2095,10.26740851,nodebt,10,2,6,26,3.258096538
1839,24,male,13735.25771,9.527721362,nodebt,2,5,10,10,2.302585093
1840,24,male,30907.30218,10.33874775,nodebt,7,6,6,75,4.317488114
1841,19,male,1426.093968,6.054659904,nodebt,2,10,4,19,2.944438979
1842,20,female,1316.90003,7.183035791,nodebt,6,10,4,73,4.290459441
1843,20,male,7009.255874,8.854986822,yesdebt,10,4,1,96,4.564348191
1844,24,male,12871.1228,9.462741539,yesdebt,5,10,10,18,2.890371758
1845,23,male,14280.34092,9.56663911,yesdebt,10,6,8,68,4.219507705
1846,26,male,28117.5023,10.24414752,nodebt,1,1,10,100,4.605170186
1847,19,female,11364.19826,9.338223189,yesdebt,10,10,9,59,4.077537444
1848,22,male,23323.07418,10.05719846,yesdebt,9,5,5,18,2.890371758
1849,23,female,16361.70355,9.702698734,nodebt,10,10,1,100,4.605170186
1850,26,male,21973.83837,9.99760786,yesdebt,2,5,5,85,4.442651256
1851,27,male,24047.25283,10.08777604,yesdebt,8,10,10,8,2.079441542
1852,24,male,1330.697213,5.801203193,yesdebt,10,10,6,37,3.610917913
1853,25,male,20061.34855,9.906550285,nodebt,3,6,7,59,4.077537444
1854,18,male,11360.53127,9.337900458,yesdebt,10,10,4,91,4.510859507
1855,18,male,11283.01379,9.331053669,yesdebt,9,10,8,70,4.248495242
1856,26,female,6420.319923,8.767223228,yesdebt,10,10,1,85,4.442651256
1857,23,female,12155.15612,9.405508731,yesdebt,8,8,3,89,4.48863637
1858,22,female,4291.200362,8.364321778,nodebt,10,3,5,9,2.197224577
1859,22,male,8397.236064,9.035657891,yesdebt,5,3,10,95,4.553876892
1860,24,male,15054.46043,9.6194296,nodebt,10,4,4,13,2.564949357
1861,22,female,12981.65796,9.471292714,yesdebt,6,10,8,82,4.406719247
1862,27,female,20966.68188,9.95068988,yesdebt,10,6,7,63,4.143134726
1863,27,female,3043.055625,NA,nodebt,10,10,1,51,3.931825633
1864,27,female,21655.53381,9.983016304,nodebt,9,5,1,56,4.025351691
1865,22,male,18680.50134,9.83523555,nodebt,10,10,8,21,3.044522438
1866,26,female,4572.598441,8.427836909,yesdebt,10,6,4,91,4.510859507
1867,26,male,11076.08791,9.312543821,nodebt,9,10,3,6,1.791759469
1868,20,female,12330.9247,9.419865589,yesdebt,10,5,5,88,4.477336814
1869,19,male,14669.74389,9.593542413,nodebt,10,10,5,38,3.63758616
1870,21,male,6292.536585,8.747119541,nodebt,10,10,2,32,3.465735903
1871,24,male,5322.063816,8.579616442,nodebt,2,2,8,67,4.204692619
1872,25,female,29277.29229,10.28456749,yesdebt,10,5,9,57,4.043051268
1873,20,male,7500.057693,8.922665992,nodebt,8,10,2,99,4.59511985
1874,18,male,8231.136453,9.015679371,nodebt,5,10,4,78,4.356708827
1875,26,male,15321.72687,9.637027157,yesdebt,9,10,3,4,1.386294361
1876,22,female,23079.88529,10.04671675,yesdebt,10,10,7,57,4.043051268
1877,18,female,7290.808212,8.894369685,yesdebt,10,8,10,97,4.574710979
1878,20,female,17207.11918,9.753078483,nodebt,10,10,5,35,3.555348061
1879,19,female,24502.32253,10.10652319,nodebt,10,9,1,65,4.17438727
1880,21,male,16225.82022,9.694359093,nodebt,10,10,9,98,4.584967479
1881,25,male,13359.20768,9.49996114,yesdebt,10,3,4,29,3.36729583
1882,24,female,17722.19851,9.782573286,yesdebt,10,10,10,73,4.290459441
1883,20,male,15866.65035,9.671974723,yesdebt,10,10,9,4,1.386294361
1884,26,male,6887.615797,8.837480266,nodebt,10,10,1,20,2.995732274
1885,27,female,17479.58816,9.768789088,yesdebt,10,10,4,31,3.433987204
1886,19,male,8000.81854,8.987299133,yesdebt,7,10,4,83,4.418840608
1887,24,male,30451.19169,10.32388041,nodebt,9,10,9,23,3.135494216
1888,22,male,7868.606717,8.970636289,nodebt,10,7,2,38,3.63758616
1889,24,female,27892.08739,10.23609832,nodebt,5,3,9,74,4.304065093
1890,27,male,18462.24217,9.823482962,yesdebt,6,10,1,36,3.583518938
